resolution,api,page,labels,fields,draws,errors,geomsum,drawsum
480x320,1.46,PAGES/pwm.lua,2,6,84,0,0645c8c5,ecb4c211
480x320,1.46,PAGES/rates.lua,12,14,434,0,6d232132,0ac1ae4d
480x320,1.46,PAGES/rescue.lua,1,14,354,0,98e7293d,2a36406d
480x320,1.46,PAGES/rx.lua,4,8,160,0,3601bc10,c185cd11
480x320,1.46,PAGES/simplified_tuning.lua,2,13,318,0,90c655cd,8203e85a
480x320,1.46,PAGES/vtx.lua,0,6,72,0,29b9b0b2,c3d69e69
480x320,1.47,CONFIRM/acc_cal.lua,4,1,5,0,96eba376,6ea76e76
480x320,1.47,CONFIRM/pwm.lua,3,1,4,0,09ef6420,754145d2
480x320,1.47,CONFIRM/vtx_tables.lua,3,1,4,0,b6a1f26f,73ebf873
480x320,1.47,PAGES/acc_trim.lua,1,2,10,0,d324bbc6,fdfdd9b6
480x320,1.47,PAGES/battery.lua,2,4,40,0,6f1b13f8,2a7c7351
480x320,1.47,PAGES/failsafe.lua,3,6,90,0,a95ea774,d3ed9ce0
480x320,1.47,PAGES/filters1.lua,10,21,480,0,6c9bfdc8,7db080d1
480x320,1.47,PAGES/filters2.lua,2,6,84,0,4a09b9f1,221a5171
480x320,1.47,PAGES/gpspids.lua,7,7,98,0,293ed99b,7d6d615e
480x320,1.47,PAGES/pid_advanced.lua,5,17,410,0,02673e5b,fde740c7
480x320,1.47,PAGES/pids1.lua,7,9,144,0,33354c1f,a1dfa112
480x320,1.47,PAGES/pids2.lua,8,14,390,0,1d3217b2,91c22343
480x320,1.47,PAGES/pos_osd.lua,5,5,50,0,b0c4b664,0070b97d
480x320,1.47,PAGES/profiles.lua,0,2,8,0,6f9f4417,e4a68d07
480x320,1.47,PAGES/pwm.lua,2,6,84,0,a0c89369,6e2ab8b9
480x320,1.47,PAGES/rates.lua,12,14,434,0,94903938,0853fabd
480x320,1.47,PAGES/rescue.lua,1,14,354,0,bc61b306,0dcbff53
480x320,1.47,PAGES/rx.lua,4,7,126,0,a32d2953,97f99593
480x320,1.47,PAGES/simplified_tuning.lua,2,13,318,0,cc9ca30e,859b9dcc
480x320,1.47,PAGES/vtx.lua,0,6,72,0,52e7cc4a,f668fb45
480x320,1.48,CONFIRM/acc_cal.lua,4,1,5,0,c0c2df73,64d88ca7
480x320,1.48,CONFIRM/pwm.lua,3,1,4,0,83e04a26,f64c3a18
480x320,1.48,CONFIRM/vtx_tables.lua,3,1,4,0,8f409081,f44dd33d
480x320,1.48,PAGES/acc_trim.lua,1,2,10,0,dd00f265,03487bd2
480x320,1.48,PAGES/battery.lua,2,4,40,0,98cd2680,4d9e77fd
480x320,1.48,PAGES/failsafe.lua,3,6,90,0,3142f0a9,590b6764
480x320,1.48,PAGES/filters1.lua,10,21,480,0,a4eb54d5,c1ed37eb
480x320,1.48,PAGES/filters2.lua,2,6,84,0,3b57dc3d,8eb79505
480x320,1.48,PAGES/gpspids.lua,7,7,98,0,7c28f3e3,09cc53fa
480x320,1.48,PAGES/pid_advanced.lua,5,17,410,0,677f75e5,8efed0d1
480x320,1.48,PAGES/pids1.lua,7,9,144,0,7da34813,26265048
480x320,1.48,PAGES/pids2.lua,8,14,390,0,44fa1ffc,f0294973
480x320,1.48,PAGES/pos_osd.lua,5,5,50,0,b1c1b3a4,2fa4e289
480x320,1.48,PAGES/profiles.lua,0,3,18,0,db14dae7,ed9d53dd
480x320,1.48,PAGES/pwm.lua,2,6,84,0,209728d1,4d0da359
480x320,1.48,PAGES/rates.lua,12,14,434,0,f3e693aa,70261179
480x320,1.48,PAGES/rescue.lua,1,14,354,0,492f9587,dad5733d
480x320,1.48,PAGES/rx.lua,4,7,126,0,1deaa26a,03ed3989
480x320,1.48,PAGES/simplified_tuning.lua,2,13,318,0,5da01e47,45435722
480x320,1.48,PAGES/vtx.lua,0,6,72,0,4f57d002,55801de9
480x320,1.49,CONFIRM/acc_cal.lua,4,1,5,0,08c33690,f17db010
480x320,1.49,CONFIRM/pwm.lua,3,1,4,0,58291864,704eb262
480x320,1.49,CONFIRM/vtx_tables.lua,3,1,4,0,a93c69a7,8d52a85f
480x320,1.49,PAGES/acc_trim.lua,1,2,10,0,cf92706c,50b1856e
480x320,1.49,PAGES/battery.lua,2,4,40,0,53472d64,1a5a4a09
480x320,1.49,PAGES/failsafe.lua,3,6,90,0,2dd7c1ce,4b77e418
480x320,1.49,PAGES/filters1.lua,10,21,480,0,bacafb16,f33c042d
480x320,1.49,PAGES/filters2.lua,2,6,84,0,1723cc75,57ce3dfd
480x320,1.49,PAGES/gpspids.lua,7,7,98,0,b9c4cc0b,839eba02
480x320,1.49,PAGES/pid_advanced.lua,5,17,410,0,6d5830ff,ab92d023
480x320,1.49,PAGES/pids1.lua,7,9,144,0,de728d5f,4cc11a86
480x320,1.49,PAGES/pids2.lua,8,14,390,0,c11d4f12,19841eb3
480x320,1.49,PAGES/pos_osd.lua,5,5,50,0,728d7998,d363e0b1
480x320,1.49,PAGES/profiles.lua,0,3,18,0,e45f5d1e,dc462b17
480x320,1.49,PAGES/pwm.lua,2,6,84,0,73f86e8d,ef3680f1
480x320,1.49,PAGES/rates.lua,12,14,434,0,f4c5b174,cc4b3689
480x320,1.49,PAGES/rescue.lua,1,14,354,0,ed5baa40,292e41ef
480x320,1.49,PAGES/rx.lua,4,7,126,0,313755a1,37a0c223
480x320,1.49,PAGES/simplified_tuning.lua,2,13,318,0,68700e30,99c051c0
480x320,1.49,PAGES/vtx.lua,0,6,72,0,f091e3d2,cecff215
800x480,1.15,CONFIRM/acc_cal.lua,4,1,5,0,07be7660,2eedfd90
800x480,1.15,CONFIRM/pwm.lua,3,1,4,0,2eb7419e,ba8b8a7c
800x480,1.15,CONFIRM/vtx_tables.lua,3,1,4,0,ebf63791,fbb29f95
800x480,1.15,PAGES/acc_trim.lua,1,2,10,0,38e62205,847e90a0
800x480,1.15,PAGES/battery.lua,2,4,40,0,d737b0d1,a43f5c3d
800x480,1.15,PAGES/failsafe.lua,2,6,84,0,885db7e2,cfd20b47
800x480,1.15,PAGES/filters1.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.15,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.15,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.15,PAGES/pid_advanced.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.15,PAGES/pids1.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.15,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.15,PAGES/pos_osd.lua,5,5,50,0,e48b8808,9d81903f
800x480,1.15,PAGES/profiles.lua,0,2,8,0,bc4b1c40,0cc052f3
800x480,1.15,PAGES/pwm.lua,2,5,60,0,abfb0882,667c3a49
800x480,1.15,PAGES/rates.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.15,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.15,PAGES/rx.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.15,PAGES/simplified_tuning.lua,2,13,364,0,0276a8d8,8048f9f8
800x480,1.15,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.16,CONFIRM/acc_cal.lua,4,1,5,0,f920344f,263d30bf
800x480,1.16,CONFIRM/pwm.lua,3,1,4,0,b585fe32,3232d1f4
800x480,1.16,CONFIRM/vtx_tables.lua,3,1,4,0,d799706d,02cd1bc5
800x480,1.16,PAGES/acc_trim.lua,1,2,10,0,2c841478,e496f7a4
800x480,1.16,PAGES/battery.lua,2,4,40,0,5da9c885,b7163dd5
800x480,1.16,PAGES/failsafe.lua,2,6,84,0,802ed040,54050efb
800x480,1.16,PAGES/filters1.lua,3,3,27,0,5d93c576,329d9149
800x480,1.16,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.16,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.16,PAGES/pid_advanced.lua,0,1,2,0,0e46f2f6,8f063604
800x480,1.16,PAGES/pids1.lua,7,8,120,0,5e007d46,88fbd2d9
800x480,1.16,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.16,PAGES/pos_osd.lua,5,5,50,0,7b7a9798,372cf83b
800x480,1.16,PAGES/profiles.lua,0,2,8,0,a33aaf70,92e2cc1f
800x480,1.16,PAGES/pwm.lua,2,5,60,0,f23b61f7,7a4ac4f7
800x480,1.16,PAGES/rates.lua,13,11,308,0,1f4f54a3,9e2e5679
800x480,1.16,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.16,PAGES/rx.lua,1,3,21,0,0adc77f5,e20531b5
800x480,1.16,PAGES/simplified_tuning.lua,2,13,364,0,e4a85fed,9a701572
800x480,1.16,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.18,CONFIRM/acc_cal.lua,4,1,5,0,9bb4d6c5,54ee57a9
800x480,1.18,CONFIRM/pwm.lua,3,1,4,0,b071975e,3b1fec98
800x480,1.18,CONFIRM/vtx_tables.lua,3,1,4,0,e2ce2a5d,f7f7f625
800x480,1.18,PAGES/acc_trim.lua,1,2,10,0,e0969fde,be77add4
800x480,1.18,PAGES/battery.lua,2,4,40,0,582753bd,f692a095
800x480,1.18,PAGES/failsafe.lua,2,6,84,0,e15ecb48,ea84b6db
800x480,1.18,PAGES/filters1.lua,3,3,27,0,075353ce,246fb203
800x480,1.18,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.18,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.18,PAGES/pid_advanced.lua,0,1,2,0,52527dd4,fbfd217c
800x480,1.18,PAGES/pids1.lua,7,8,120,0,f58e2624,4762ab71
800x480,1.18,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.18,PAGES/pos_osd.lua,5,5,50,0,bf34bda8,b30a78a3
800x480,1.18,PAGES/profiles.lua,0,2,8,0,24606398,4a8b0afb
800x480,1.18,PAGES/pwm.lua,2,5,60,0,322f27b1,95f5503f
800x480,1.18,PAGES/rates.lua,13,11,308,0,a855002b,214cbae5
800x480,1.18,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.18,PAGES/rx.lua,1,3,21,0,cbddd7fd,804cdd8f
800x480,1.18,PAGES/simplified_tuning.lua,2,13,364,0,a8d8fbe7,22d315fa
800x480,1.18,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.2,CONFIRM/acc_cal.lua,4,1,5,0,c316ebc8,a827425c
800x480,1.2,CONFIRM/pwm.lua,3,1,4,0,d2b6445a,7bb2df3c
800x480,1.2,CONFIRM/vtx_tables.lua,3,1,4,0,adb77ba7,b490e51b
800x480,1.2,PAGES/acc_trim.lua,1,2,10,0,14c52591,b11bb344
800x480,1.2,PAGES/battery.lua,2,4,40,0,7e934029,c7082cf9
800x480,1.2,PAGES/failsafe.lua,2,6,84,0,97b020ea,afd036d5
800x480,1.2,PAGES/filters1.lua,5,7,133,0,f734be01,1d226194
800x480,1.2,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.2,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.2,PAGES/pid_advanced.lua,0,1,2,0,f2d80583,f259a8e6
800x480,1.2,PAGES/pids1.lua,7,8,120,0,2e9588cb,a7bdf8b1
800x480,1.2,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.2,PAGES/pos_osd.lua,5,5,50,0,066a66a2,24b280a5
800x480,1.2,PAGES/profiles.lua,0,2,8,0,e4526cca,6c259cf3
800x480,1.2,PAGES/pwm.lua,2,5,60,0,deaa2956,c8fedb03
800x480,1.2,PAGES/rates.lua,13,11,308,0,3568c867,2a55529f
800x480,1.2,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.2,PAGES/rx.lua,1,5,55,0,ee6248b8,92061a23
800x480,1.2,PAGES/simplified_tuning.lua,2,13,364,0,4fbe5a0c,7b9e9002
800x480,1.2,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.21,CONFIRM/acc_cal.lua,4,1,5,0,574006bd,d4b40101
800x480,1.21,CONFIRM/pwm.lua,3,1,4,0,33aba4ee,cbc36c00
800x480,1.21,CONFIRM/vtx_tables.lua,3,1,4,0,d7b937bd,46dde5f5
800x480,1.21,PAGES/acc_trim.lua,1,2,10,0,b87d28be,08516b88
800x480,1.21,PAGES/battery.lua,2,4,40,0,98468715,37dac07d
800x480,1.21,PAGES/failsafe.lua,2,6,84,0,8d639188,961ebd9f
800x480,1.21,PAGES/filters1.lua,6,9,216,0,39ed6c2f,0c21f9cc
800x480,1.21,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.21,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.21,PAGES/pid_advanced.lua,0,1,2,0,b43c5c24,5fae03e8
800x480,1.21,PAGES/pids1.lua,7,8,120,0,609f0be8,e67b1511
800x480,1.21,PAGES/pids2.lua,1,2,10,0,ddfe493f,0bd870bc
800x480,1.21,PAGES/pos_osd.lua,5,5,50,0,165014e4,6512ffcb
800x480,1.21,PAGES/profiles.lua,0,2,8,0,28d8dc38,3178d647
800x480,1.21,PAGES/pwm.lua,2,5,60,0,6cde3e77,0ecfda43
800x480,1.21,PAGES/rates.lua,13,11,308,0,8451c773,7943670d
800x480,1.21,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.21,PAGES/rx.lua,1,5,55,0,ad385c78,4bab5824
800x480,1.21,PAGES/simplified_tuning.lua,2,13,364,0,cb850f2f,42131e9e
800x480,1.21,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.26,CONFIRM/acc_cal.lua,4,1,5,0,58d19ca6,a07f63ca
800x480,1.26,CONFIRM/pwm.lua,3,1,4,0,2f1b5cda,6f601910
800x480,1.26,CONFIRM/vtx_tables.lua,3,1,4,0,b4f0ecb9,1def67bd
800x480,1.26,PAGES/acc_trim.lua,1,2,10,0,d0e7ec3f,41aecc68
800x480,1.26,PAGES/battery.lua,2,4,40,0,0320baa5,295cdca5
800x480,1.26,PAGES/failsafe.lua,2,6,84,0,f1408452,f8fcca03
800x480,1.26,PAGES/filters1.lua,6,9,216,0,dd412c2e,1f2b0320
800x480,1.26,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.26,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.26,PAGES/pid_advanced.lua,0,1,2,0,3432cc7d,a1917d30
800x480,1.26,PAGES/pids1.lua,7,8,120,0,0046f9e1,dd63d511
800x480,1.26,PAGES/pids2.lua,1,2,10,0,992ad882,1f81e654
800x480,1.26,PAGES/pos_osd.lua,5,5,50,0,ef80f3d0,b1604a0b
800x480,1.26,PAGES/profiles.lua,0,2,8,0,1f579304,0035e283
800x480,1.26,PAGES/pwm.lua,2,5,60,0,edcb2a18,14bfdbdd
800x480,1.26,PAGES/rates.lua,13,11,308,0,dcde66b1,62b22639
800x480,1.26,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.26,PAGES/rx.lua,1,5,55,0,da1d05c0,966ca883
800x480,1.26,PAGES/simplified_tuning.lua,2,13,364,0,343596de,2ed66d94
800x480,1.26,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.31,CONFIRM/acc_cal.lua,4,1,5,0,b586ab62,21b64d9e
800x480,1.31,CONFIRM/pwm.lua,3,1,4,0,f3dd9d02,50b35c18
800x480,1.31,CONFIRM/vtx_tables.lua,3,1,4,0,cc44f8d5,31e72bd1
800x480,1.31,PAGES/acc_trim.lua,1,2,10,0,44825d6f,1fb24b18
800x480,1.31,PAGES/battery.lua,2,4,40,0,a23e2789,d8650e55
800x480,1.31,PAGES/failsafe.lua,2,6,84,0,caeb0176,23a4cdbb
800x480,1.31,PAGES/filters1.lua,6,9,216,0,5bcce10e,6643bb84
800x480,1.31,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.31,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.31,PAGES/pid_advanced.lua,1,3,21,0,d618f755,c9fdd5ce
800x480,1.31,PAGES/pids1.lua,7,8,120,0,36c37ed5,6318f461
800x480,1.31,PAGES/pids2.lua,1,2,10,0,4c2bfd46,b2db5c54
800x480,1.31,PAGES/pos_osd.lua,5,5,50,0,6d9753d4,faa5a74b
800x480,1.31,PAGES/profiles.lua,0,2,8,0,f753e174,01593eef
800x480,1.31,PAGES/pwm.lua,2,7,112,0,0433ac2f,ed4643b7
800x480,1.31,PAGES/rates.lua,13,11,308,0,0b219481,4e32aafd
800x480,1.31,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.31,PAGES/rx.lua,1,6,78,0,36a3779f,1ea337ce
800x480,1.31,PAGES/simplified_tuning.lua,2,13,364,0,58b6c70e,bdd42e40
800x480,1.31,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.33,CONFIRM/acc_cal.lua,4,1,5,0,e07e952c,d880dd6c
800x480,1.33,CONFIRM/pwm.lua,3,1,4,0,7296d59e,1fbff53c
800x480,1.33,CONFIRM/vtx_tables.lua,3,1,4,0,23e5900d,1fb41a59
800x480,1.33,PAGES/acc_trim.lua,1,2,10,0,f2bb29b9,d03c7138
800x480,1.33,PAGES/battery.lua,2,4,40,0,da5a4d41,b24e474d
800x480,1.33,PAGES/failsafe.lua,2,6,84,0,2381d2aa,b8f23f03
800x480,1.33,PAGES/filters1.lua,6,9,216,0,d870c8f8,bd428630
800x480,1.33,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.33,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.33,PAGES/pid_advanced.lua,1,3,21,0,7913afed,a74057f8
800x480,1.33,PAGES/pids1.lua,7,8,120,0,22f63edf,2fbd2201
800x480,1.33,PAGES/pids2.lua,1,2,10,0,649265e8,184206d0
800x480,1.33,PAGES/pos_osd.lua,5,5,50,0,b949fba4,462a0eb3
800x480,1.33,PAGES/profiles.lua,0,2,8,0,cb240324,f50cb5cb
800x480,1.33,PAGES/pwm.lua,2,7,112,0,46e5aaad,c9d4eb6b
800x480,1.33,PAGES/rates.lua,13,11,308,0,4630b605,f364ed51
800x480,1.33,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.33,PAGES/rx.lua,1,6,78,0,c1ba336d,c5572afa
800x480,1.33,PAGES/simplified_tuning.lua,2,13,364,0,67a2b0bc,e9d9ea8c
800x480,1.33,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.35,CONFIRM/acc_cal.lua,4,1,5,0,dd50bed6,cd6b7a3a
800x480,1.35,CONFIRM/pwm.lua,3,1,4,0,4be6043a,10af37e0
800x480,1.35,CONFIRM/vtx_tables.lua,3,1,4,0,3965cdd5,6e6671f1
800x480,1.35,PAGES/acc_trim.lua,1,2,10,0,a9a040e3,9bc6e718
800x480,1.35,PAGES/battery.lua,2,4,40,0,dc7fe711,c9c21b45
800x480,1.35,PAGES/failsafe.lua,2,6,84,0,2e72d79e,46a913ab
800x480,1.35,PAGES/filters1.lua,6,9,216,0,bf6614da,c5eca8ec
800x480,1.35,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.35,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.35,PAGES/pid_advanced.lua,1,3,21,0,402a55b5,ad281ce2
800x480,1.35,PAGES/pids1.lua,7,8,120,0,6628da59,84697e89
800x480,1.35,PAGES/pids2.lua,1,2,10,0,b394a7aa,fd00a9bc
800x480,1.35,PAGES/pos_osd.lua,5,5,50,0,227d79dc,bb1d52a3
800x480,1.35,PAGES/profiles.lua,0,2,8,0,60ae0a04,49e65cd7
800x480,1.35,PAGES/pwm.lua,2,7,112,0,4fe01653,aa46f8af
800x480,1.35,PAGES/rates.lua,13,11,308,0,4d561f11,81acc535
800x480,1.35,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.35,PAGES/rx.lua,1,6,78,0,de1ad9d3,5381b586
800x480,1.35,PAGES/simplified_tuning.lua,2,13,364,0,095bbcca,383b6ae0
800x480,1.35,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.36,CONFIRM/acc_cal.lua,4,1,5,0,f9a7dbc9,6d21dfb5
800x480,1.36,CONFIRM/pwm.lua,3,1,4,0,2d8ebb3e,66f75358
800x480,1.36,CONFIRM/vtx_tables.lua,3,1,4,0,435a0901,3dc8bbb1
800x480,1.36,PAGES/acc_trim.lua,1,2,10,0,975d4d0e,6f18f0c8
800x480,1.36,PAGES/battery.lua,2,4,40,0,08e96771,a774348d
800x480,1.36,PAGES/failsafe.lua,2,6,84,0,2e237148,bee48797
800x480,1.36,PAGES/filters1.lua,6,10,241,0,3e719728,507b865c
800x480,1.36,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.36,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.36,PAGES/pid_advanced.lua,2,4,40,0,a375560c,eda6cf9d
800x480,1.36,PAGES/pids1.lua,7,8,120,0,c12139f4,e96f2661
800x480,1.36,PAGES/pids2.lua,1,2,10,0,f87dc493,9563b544
800x480,1.36,PAGES/pos_osd.lua,5,5,50,0,6f7e4178,9d23667b
800x480,1.36,PAGES/profiles.lua,0,2,8,0,0adaf790,ba53c893
800x480,1.36,PAGES/pwm.lua,2,7,112,0,7fcd6bb0,ae50a6c4
800x480,1.36,PAGES/rates.lua,13,11,308,0,483644cf,b2fb92f1
800x480,1.36,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.36,PAGES/rx.lua,1,6,78,0,5a1c9eb0,91029990
800x480,1.36,PAGES/simplified_tuning.lua,2,13,364,0,e835b767,776397ee
800x480,1.36,PAGES/vtx.lua,0,6,72,0,f918bbd8,8e0a00e7
800x480,1.37,CONFIRM/acc_cal.lua,4,1,5,0,8a45a140,8f0fc818
800x480,1.37,CONFIRM/pwm.lua,3,1,4,0,ad8ca9ae,9c2d07ac
800x480,1.37,CONFIRM/vtx_tables.lua,3,1,4,0,cbba1c7d,62aac349
800x480,1.37,PAGES/acc_trim.lua,1,2,10,0,ce25cbcd,c4b7eca8
800x480,1.37,PAGES/battery.lua,2,4,40,0,7a435c19,18b0fc0d
800x480,1.37,PAGES/failsafe.lua,2,6,84,0,9f046dda,6aaefc43
800x480,1.37,PAGES/filters1.lua,6,10,241,0,7ddc4f0a,e5d50af5
800x480,1.37,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.37,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.37,PAGES/pid_advanced.lua,2,4,40,0,404cc144,a3fc2951
800x480,1.37,PAGES/pids1.lua,7,8,120,0,4e8c4bb3,aa4a9609
800x480,1.37,PAGES/pids2.lua,1,2,10,0,b4d19bac,f39a34c0
800x480,1.37,PAGES/pos_osd.lua,5,5,50,0,8e4ddc8c,ca88876b
800x480,1.37,PAGES/profiles.lua,0,2,8,0,705d13d4,f3dfcd5b
800x480,1.37,PAGES/pwm.lua,2,7,112,0,1fd53305,03f1b1c4
800x480,1.37,PAGES/rates.lua,13,13,390,0,c578161e,9e771250
800x480,1.37,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.37,PAGES/rx.lua,1,6,78,0,45ae67c1,a05acd4a
800x480,1.37,PAGES/simplified_tuning.lua,2,13,364,0,c4669a28,96549e44
800x480,1.37,PAGES/vtx.lua,0,6,72,0,f57d2f8f,de28b96b
800x480,1.38,CONFIRM/acc_cal.lua,4,1,5,0,78af802b,199890b3
800x480,1.38,CONFIRM/pwm.lua,3,1,4,0,4c497c5a,2dc8651c
800x480,1.38,CONFIRM/vtx_tables.lua,3,1,4,0,a05862a1,d01a2c21
800x480,1.38,PAGES/acc_trim.lua,1,2,10,0,a96df998,71179a28
800x480,1.38,PAGES/battery.lua,2,4,40,0,d41b6919,7e4e3a0d
800x480,1.38,PAGES/failsafe.lua,2,6,84,0,b5732040,27c0a8c7
800x480,1.38,PAGES/filters1.lua,6,10,241,0,8854d1f4,3b5c8c62
800x480,1.38,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.38,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.38,PAGES/pid_advanced.lua,2,4,40,0,47e9aaf4,6e55800d
800x480,1.38,PAGES/pids1.lua,7,8,120,0,f37dc546,066f9799
800x480,1.38,PAGES/pids2.lua,1,2,10,0,1f48c4c5,b772d388
800x480,1.38,PAGES/pos_osd.lua,5,5,50,0,ee59abd8,d7db4ec3
800x480,1.38,PAGES/profiles.lua,0,2,8,0,4b790218,1addcf5f
800x480,1.38,PAGES/pwm.lua,2,7,112,0,38601dde,dd8fdd8c
800x480,1.38,PAGES/rates.lua,13,13,390,0,0f6c8a60,62a25928
800x480,1.38,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.38,PAGES/rx.lua,1,6,78,0,c65d9156,318bc7d8
800x480,1.38,PAGES/simplified_tuning.lua,2,13,364,0,a37ac5ed,254db006
800x480,1.38,PAGES/vtx.lua,0,6,72,0,fae59a8d,ae40551f
800x480,1.39,CONFIRM/acc_cal.lua,4,1,5,0,501103ca,1830a3d6
800x480,1.39,CONFIRM/pwm.lua,3,1,4,0,3df9cb12,7a389008
800x480,1.39,CONFIRM/vtx_tables.lua,3,1,4,0,4c94ec65,ff6e2091
800x480,1.39,PAGES/acc_trim.lua,1,2,10,0,d22930e7,b5296ef8
800x480,1.39,PAGES/battery.lua,2,4,40,0,6e854cd9,312e20a5
800x480,1.39,PAGES/failsafe.lua,3,6,90,0,c72d4111,b9dce99e
800x480,1.39,PAGES/filters1.lua,8,14,355,0,b411bf39,2e58ff7f
800x480,1.39,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.39,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.39,PAGES/pid_advanced.lua,2,4,40,0,d832f79c,6344acd9
800x480,1.39,PAGES/pids1.lua,7,8,120,0,c36a8b0d,c4b2a6a1
800x480,1.39,PAGES/pids2.lua,1,2,10,0,f3e35592,fd370ed4
800x480,1.39,PAGES/pos_osd.lua,5,5,50,0,2c1f7cb4,0a2358ab
800x480,1.39,PAGES/profiles.lua,0,2,8,0,ebda9264,5a4f55ef
800x480,1.39,PAGES/pwm.lua,2,7,112,0,5db96f03,a58386f4
800x480,1.39,PAGES/rates.lua,13,13,390,0,2479ca56,8230db60
800x480,1.39,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
800x480,1.39,PAGES/rx.lua,1,6,78,0,ccda1cf7,8238615e
800x480,1.39,PAGES/simplified_tuning.lua,2,13,364,0,e261a646,c9734810
800x480,1.39,PAGES/vtx.lua,0,6,72,0,d47cbb63,2341d5ab
800x480,1.4,CONFIRM/acc_cal.lua,4,1,5,0,55ba1512,4a9efeea
800x480,1.4,CONFIRM/pwm.lua,3,1,4,0,f663ee8e,7b0baa98
800x480,1.4,CONFIRM/vtx_tables.lua,3,1,4,0,f568395f,59b17eb3
800x480,1.4,PAGES/acc_trim.lua,1,2,10,0,2bd030db,bd7d20e8
